RekNr,Datum,Symbool,ISIN,Type optie,Expiratie,Strike,Valuta,Slotkoers,Aantal,Valutakoers,Contractgrootte,Waarde EUR,Waarde Orig Valuta,Aankoopwaarde,Type instrument,Binckcode,Titel instrument,
10,2020-03-21,AEX,,PUT,18-09-2020,520,EUR,"111,06",4,1,100,44424,44424,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-21,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,019",6758,1,1,"135288,4","135288,4","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-21,EUEA,IE0008471009,,01-01-1900,0,EUR,"25,815",4672,1,1,"120607,68","120607,68","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-21,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,142",6050,1,1,"133959,1","133959,1","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-21,ISSP,,DIV,01-01-1900,0,USD,"0,1355",6050,"1,07455",1,"762,9","819,78","724,96",Dividenden,,div. iShares S&P 500 UCITS ETF (NL) (IUS,0
10,2020-03-21,USD,,,01-01-1900,0,USD,0,"5,49","1,07455",0,"5,11","5,49",0,,0,,0
10,2020-03-21,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-22,AEX,,PUT,19-06-2020,520,EUR,"101,82",4,1,100,40728,40728,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-22,AEX,,PUT,18-09-2020,520,EUR,"111,06",4,1,100,44424,44424,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-22,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,019",6758,1,1,"135288,4","135288,4","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-22,EUEA,IE0008471009,,01-01-1900,0,EUR,"25,815",4672,1,1,"120607,68","120607,68","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-22,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,142",6050,1,1,"133959,1","133959,1","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-22,ISSP,,DIV,01-01-1900,0,USD,"0,1355",6050,"1,07455",1,"762,9","819,78","724,96",Dividenden,,div. iShares S&P 500 UCITS ETF (NL) (IUS,0
10,2020-03-22,USD,,,01-01-1900,0,USD,0,"5,49","1,07455",0,"5,11","5,49",0,,0,,0
10,2020-03-22,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-23,AEX,,PUT,19-06-2020,520,EUR,"108,65",4,1,100,43460,43460,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-23,AEX,,PUT,18-09-2020,520,EUR,"117,83",4,1,100,47132,47132,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-23,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"18,895",6758,1,1,"127692,41","127692,41","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-23,EUEA,IE0008471009,,01-01-1900,0,EUR,"25,205",4672,1,1,"117757,76","117757,76","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-23,ISSP,IE0031442068,,01-01-1900,0,EUR,"20,684",6050,1,1,"125138,2","125138,2","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-23,ISSP,,DIV,01-01-1900,0,USD,"0,1355",6050,"1,07264",1,"764,26","819,78","724,96",Dividenden,,div. iShares S&P 500 UCITS ETF (NL) (IUS,0
10,2020-03-23,USD,,,01-01-1900,0,USD,0,"5,49","1,07264",0,"5,12","5,49",0,,0,,0
10,2020-03-23,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-24,AEX,,PUT,19-06-2020,520,EUR,"74,28",4,1,100,29712,29712,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-24,AEX,,PUT,18-09-2020,520,EUR,"82,74",4,1,100,33096,33096,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-24,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,239",6758,1,1,"136775,16","136775,16","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-24,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,555",4672,1,1,"128736,96","128736,96","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-24,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,41",6050,1,1,"135580,5","135580,5","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-24,ISSP,,DIV,01-01-1900,0,USD,"0,1355",6050,"1,07835",1,"760,21","819,78","724,96",Dividenden,,div. iShares S&P 500 UCITS ETF (NL) (IUS,0
10,2020-03-24,USD,,,01-01-1900,0,USD,0,"5,49","1,07835",0,"5,09","5,49",0,,0,,0
10,2020-03-24,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-25,AEX,,PUT,19-06-2020,520,EUR,"66,16",4,1,100,26464,26464,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-25,AEX,,PUT,18-09-2020,520,EUR,"74,25",4,1,100,29700,29700,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-25,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,819",6758,1,1,"140694,8","140694,8","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-25,EUEA,IE0008471009,,01-01-1900,0,EUR,"28,385",4672,1,1,"132614,72","132614,72","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-25,ISSP,IE0031442068,,01-01-1900,0,EUR,"23,071",6050,1,1,"139579,55","139579,55","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-25,USD,,,01-01-1900,0,USD,0,"825,27","1,087915",0,"758,58","825,27",0,,0,,0
10,2020-03-25,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-26,AEX,,PUT,19-06-2020,520,EUR,"60,09",4,1,100,24036,24036,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-26,AEX,,PUT,18-09-2020,520,EUR,"68,09",4,1,100,27236,27236,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-26,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,142",6758,1,1,"142877,64","142877,64","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-26,EUEA,IE0008471009,,01-01-1900,0,EUR,"28,81",4672,1,1,"134600,32","134600,32","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-26,ISSP,IE0031442068,,01-01-1900,0,EUR,"23,429",6050,1,1,"141745,45","141745,45","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-26,USD,,,01-01-1900,0,USD,0,"825,27","1,1031",0,"748,14","825,27",0,,0,,0
10,2020-03-26,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-27,AEX,,PUT,19-06-2020,520,EUR,"74,49",4,1,100,29796,29796,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-27,AEX,,PUT,18-09-2020,520,EUR,"82,5",4,1,100,33000,33000,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-27,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,054",6758,1,1,"135524,93","135524,93","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-27,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,665",4672,1,1,"129250,88","129250,88","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-27,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,895",6050,1,1,"138514,75","138514,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-27,USD,,,01-01-1900,0,USD,0,"825,27","1,11495",0,"740,19","825,27",0,,0,,0
10,2020-03-27,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-28,AEX,,PUT,19-06-2020,520,EUR,"74,49",4,1,100,29796,29796,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-28,AEX,,PUT,18-09-2020,520,EUR,"82,5",4,1,100,33000,33000,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-28,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,054",6758,1,1,"135524,93","135524,93","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-28,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,665",4672,1,1,"129250,88","129250,88","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-28,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,895",6050,1,1,"138514,75","138514,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-28,USD,,,01-01-1900,0,USD,0,"825,27","1,11495",0,"740,19","825,27",0,,0,,0
10,2020-03-28,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-29,AEX,,PUT,19-06-2020,520,EUR,"74,49",4,1,100,29796,29796,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-29,AEX,,PUT,18-09-2020,520,EUR,"82,5",4,1,100,33000,33000,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-29,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,054",6758,1,1,"135524,93","135524,93","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-29,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,665",4672,1,1,"129250,88","129250,88","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-29,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,895",6050,1,1,"138514,75","138514,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-29,USD,,,01-01-1900,0,USD,0,"825,27","1,11495",0,"740,19","825,27",0,,0,,0
10,2020-03-29,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-30,AEX,,PUT,19-06-2020,520,EUR,"64,07",4,1,100,25628,25628,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-30,AEX,,PUT,18-09-2020,520,EUR,"72,43",4,1,100,28972,28972,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-30,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,335",6758,1,1,"137423,93","137423,93","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-30,EUEA,IE0008471009,,01-01-1900,0,EUR,"28,065",4672,1,1,"131119,68","131119,68","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-30,ISSP,IE0031442068,,01-01-1900,0,EUR,"23,49",6050,1,1,"142114,5","142114,5","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-30,USD,,,01-01-1900,0,USD,0,"825,27","1,10411",0,"747,45","825,27",0,,0,,0
10,2020-03-30,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-03-31,AEX,,PUT,19-06-2020,520,EUR,"56,98",4,1,100,22792,22792,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-03-31,AEX,,PUT,18-09-2020,520,EUR,"65,79",4,1,100,26316,26316,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-03-31,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,897",6758,1,1,"141221,93","141221,93","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-03-31,EUEA,IE0008471009,,01-01-1900,0,EUR,"28,315",4672,1,1,"132287,68","132287,68","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-03-31,ISSP,IE0031442068,,01-01-1900,0,EUR,"23,878",6050,1,1,"144461,9","144461,9","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-03-31,USD,,,01-01-1900,0,USD,0,"825,27","1,10245",0,"748,58","825,27",0,,0,,0
10,2020-03-31,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-01,AEX,,PUT,19-06-2020,520,EUR,"65,75",4,1,100,26300,26300,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-01,AEX,,PUT,18-09-2020,520,EUR,"74,37",4,1,100,29748,29748,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-01,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,158",6758,1,1,"136227,76","136227,76","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-01,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,2",4672,1,1,"127078,4","127078,4","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-01,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,778",6050,1,1,"137806,9","137806,9","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-01,USD,,,01-01-1900,0,USD,0,"825,27","1,09618",0,"752,86","825,27",0,,0,,0
10,2020-04-01,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-02,AEX,,PUT,19-06-2020,520,EUR,"61,16",4,1,100,24464,24464,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-02,AEX,,PUT,18-09-2020,520,EUR,"69,78",4,1,100,27912,27912,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-02,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,675",6758,1,1,"139721,65","139721,65","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-02,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,28",4672,1,1,"127452,16","127452,16","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-02,ISSP,IE0031442068,,01-01-1900,0,EUR,"22,955",6050,1,1,"138877,75","138877,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-02,USD,,,01-01-1900,0,USD,0,"825,27","1,085385",0,"760,35","825,27",0,,0,,0
10,2020-04-02,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-03,AEX,,PUT,19-06-2020,520,EUR,"64,2",4,1,100,25680,25680,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-03,AEX,,PUT,18-09-2020,520,EUR,"73,12",4,1,100,29248,29248,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-03,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,549",6758,1,1,"138870,14","138870,14","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-03,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,05",4672,1,1,"126377,6","126377,6","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-03,ISSP,IE0031442068,,01-01-1900,0,EUR,"23,009",6050,1,1,"139204,45","139204,45","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-03,USD,,,01-01-1900,0,USD,0,"825,27","1,081405",0,"763,15","825,27",0,,0,,0
10,2020-04-03,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-04,AEX,,PUT,19-06-2020,520,EUR,"64,2",4,1,100,25680,25680,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-04,AEX,,PUT,18-09-2020,520,EUR,"73,12",4,1,100,29248,29248,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-04,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,549",6758,1,1,"138870,14","138870,14","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-04,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,05",4672,1,1,"126377,6","126377,6","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-04,ISSP,IE0031442068,,01-01-1900,0,EUR,"23,009",6050,1,1,"139204,45","139204,45","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-04,USD,,,01-01-1900,0,USD,0,"825,39","1,081405",0,"763,26","825,39",0,,0,,0
10,2020-04-04,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-05,AEX,,PUT,19-06-2020,520,EUR,"64,2",4,1,100,25680,25680,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-05,AEX,,PUT,18-09-2020,520,EUR,"73,12",4,1,100,29248,29248,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-05,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"20,549",6758,1,1,"138870,14","138870,14","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-05,EUEA,IE0008471009,,01-01-1900,0,EUR,"27,05",4672,1,1,"126377,6","126377,6","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-05,ISSP,IE0031442068,,01-01-1900,0,EUR,"23,009",6050,1,1,"139204,45","139204,45","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-05,USD,,,01-01-1900,0,USD,0,"825,39","1,081405",0,"763,26","825,39",0,,0,,0
10,2020-04-05,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-06,AEX,,PUT,19-06-2020,520,EUR,"49,29",4,1,100,19716,19716,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-06,AEX,,PUT,18-09-2020,520,EUR,"59,09",4,1,100,23636,23636,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-06,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,425",6758,1,1,"144790,15","144790,15","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-06,EUEA,IE0008471009,,01-01-1900,0,EUR,"28,4",4672,1,1,"132684,8","132684,8","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-06,ISSP,IE0031442068,,01-01-1900,0,EUR,"24,015",6050,1,1,"145290,75","145290,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-06,USD,,,01-01-1900,0,USD,0,"825,39","1,07985",0,"764,36","825,39",0,,0,,0
10,2020-04-06,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-07,AEX,,PUT,19-06-2020,520,EUR,"44,83",4,1,100,17932,17932,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-07,AEX,,PUT,18-09-2020,520,EUR,"54,82",4,1,100,21928,21928,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-07,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,809",6758,1,1,"147385,22","147385,22","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-07,EUEA,IE0008471009,,01-01-1900,0,EUR,"29,03",4672,1,1,"135628,16","135628,16","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-07,ISSP,IE0031442068,,01-01-1900,0,EUR,"24,876",6050,1,1,"150499,8","150499,8","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-07,USD,,,01-01-1900,0,USD,0,"825,39","1,089705",0,"757,44","825,39",0,,0,,0
10,2020-04-07,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-08,AEX,,PUT,19-06-2020,520,EUR,"43,71",4,1,100,17484,17484,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-08,AEX,,PUT,18-09-2020,520,EUR,"54,17",4,1,100,21668,21668,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-08,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,693",6758,1,1,"146601,29","146601,29","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-08,EUEA,IE0008471009,,01-01-1900,0,EUR,"28,955",4672,1,1,"135277,76","135277,76","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-08,ISSP,IE0031442068,,01-01-1900,0,EUR,"24,869",6050,1,1,"150457,45","150457,45","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-08,USD,,,01-01-1900,0,USD,0,"825,39","1,08555",0,"760,34","825,39",0,,0,,0
10,2020-04-08,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-09,AEX,,PUT,19-06-2020,520,EUR,"40,69",4,1,100,16276,16276,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-09,AEX,,PUT,18-09-2020,520,EUR,"51,84",4,1,100,20736,20736,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-09,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,906",6758,1,1,"148040,75","148040,75","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-09,EUEA,IE0008471009,,01-01-1900,0,EUR,"29,37",4672,1,1,"137216,64","137216,64","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-09,ISSP,IE0031442068,,01-01-1900,0,EUR,"25,415",6050,1,1,"153760,75","153760,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-09,USD,,,01-01-1900,0,USD,0,"825,39","1,093345",0,"754,92","825,39",0,,0,,0
10,2020-04-09,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-10,AEX,,PUT,19-06-2020,520,EUR,"41,9",4,1,100,16760,16760,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-10,AEX,,PUT,18-09-2020,520,EUR,"53,85",4,1,100,21540,21540,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-10,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,906",6758,1,1,"148040,75","148040,75","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-10,EUEA,IE0008471009,,01-01-1900,0,EUR,"29,37",4672,1,1,"137216,64","137216,64","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-10,ISSP,IE0031442068,,01-01-1900,0,EUR,"25,415",6050,1,1,"153760,75","153760,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-10,USD,,,01-01-1900,0,USD,0,"825,39","1,09367",0,"754,7","825,39",0,,0,,0
10,2020-04-10,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-11,AEX,,PUT,19-06-2020,520,EUR,"41,9",4,1,100,16760,16760,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-11,AEX,,PUT,18-09-2020,520,EUR,"53,85",4,1,100,21540,21540,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-11,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,906",6758,1,1,"148040,75","148040,75","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-11,EUEA,IE0008471009,,01-01-1900,0,EUR,"29,37",4672,1,1,"137216,64","137216,64","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-11,ISSP,IE0031442068,,01-01-1900,0,EUR,"25,415",6050,1,1,"153760,75","153760,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-11,USD,,,01-01-1900,0,USD,0,"825,39","1,09367",0,"754,7","825,39",0,,0,,0
10,2020-04-11,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-12,AEX,,PUT,19-06-2020,520,EUR,"41,9",4,1,100,16760,16760,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-12,AEX,,PUT,18-09-2020,520,EUR,"53,85",4,1,100,21540,21540,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
10,2020-04-12,EMIM NA,IE00BKM4GZ66,,01-01-1900,0,EUR,"21,906",6758,1,1,"148040,75","148040,75","165397,19",Aandelen Nederland,163902,iShares Core MSCI Emerging Markets IMI,0
10,2020-04-12,EUEA,IE0008471009,,01-01-1900,0,EUR,"29,37",4672,1,1,"137216,64","137216,64","169032,96",Aandelen Nederland,44501,iShares EURO STOXX 50 UCITS ETF (NL),0
10,2020-04-12,ISSP,IE0031442068,,01-01-1900,0,EUR,"25,415",6050,1,1,"153760,75","153760,75","135594,21",Aandelen Nederland,44532,iShares S&P 500 UCITS ETF (NL) (IUSA NA),0
10,2020-04-12,USD,,,01-01-1900,0,USD,0,"825,39","1,09367",0,"754,7","825,39",0,,0,,0
10,2020-04-12,EUR,,,01-01-1900,0,EUR,0,"570,33",1,0,"570,33","570,33",0,,1234,,0
10,2020-04-13,AEX,,PUT,19-06-2020,520,EUR,"41,9",4,1,100,16760,16760,2880,Indexopties,103242,AEX P JUN 2020 520.00,0
10,2020-04-13,AEX,,PUT,18-09-2020,520,EUR,"53,85",4,1,100,21540,21540,4560,Indexopties,103242,AEX P SEP 2020 520.00,0
